id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license
40856592,Rental unit in Edinburgh · ★4.62 · 1 bedroom · 1 bed · 1.5 baths,60190971,Evergreen,,Polwarth,55.93785,-3.22558,Entire home/apt,117,1,52,2022-12-20,1.23,25,43,28,
41518734,Rental unit in Edinburgh  · ★4.64 · 1 bedroom · 1 bed · 1 private bath,168595855,Chris,,Easter Road and Hawkhill Avenue,55.96279,-3.16471,Private room,71,1,25,2023-05-31,1.55,1,158,20,
40875370,Rental unit in Edinburgh · ★3.67 · 1 bedroom · 1 bed · 1 private bath,56680709,Joe,,Granton West and Salvesen,55.97616,-3.25135,Private room,25,1,3,2020-11-30,0.07,1,0,0,
41551205,Rental unit in Edinburgh · 3 bedrooms · 4 beds · 1 bath,220351280,Ken And Liz,,Gorgie East,55.93821,-3.23328,Entire home/apt,330,23,0,,,1,177,0,
40879015,Rental unit in Edinburgh · ★4.81 · 2 bedrooms · 2 beds · 1.5 baths,37563463,Altido,,"Old Town, Princes Street and Leith Street",55.95671,-3.1853,Entire home/apt,172,2,53,2023-05-21,1.32,155,281,21,
40887312,Guesthouse in Edinburgh · ★4.14 · 2 bedrooms · 2 beds · 1.5 baths,318405072,Dalwinder,,"Inverleith, Goldenacre and Warriston",55.9664,-3.21973,Entire home/apt,140,2,7,2023-05-15,0.20,2,38,1,
41581378,Rental unit in Edinburgh · ★4.79 · 1 bedroom · 2 beds · 1 bath,277904083,Tom,,Meadows and Southside,55.9426,-3.18118,Entire home/apt,125,2,170,2023-05-19,4.15,10,25,45,
40890746,Rental unit in Edinburgh  · ★4.84 · 1 bedroom · 1 bed · 1 bath,27952803,Dawn,,Meadows and Southside,55.94132,-3.20339,Entire home/apt,90,7,38,2023-06-03,0.90,4,2,17,
41619037,Rental unit in Edinburgh  · ★4.98 · 1 bedroom · 1 bed · 1 shared bath,28037128,Emma,,Bonnington,55.97034,-3.18429,Private room,40,1,53,2022-09-09,1.30,1,162,15,
40894556,Rental unit in Edinburgh · ★4.73 · 1 bedroom · 2 beds · 1 bath,40359516,Lauren,,Corstorphine,55.94367,-3.28283,Entire home/apt,96,2,222,2023-06-01,5.29,1,10,68,
41635306,Rental unit in Edinburgh · ★4.77 · 1 bedroom · 1 bed · 1 bath,328096557,Altido @ Vita,,Tollcross,55.94196427376852,-3.206482928782869,Entire home/apt,113,1,185,2022-08-28,7.52,1,42,68,
40934453,Rental unit in Edinburgh · ★4.64 · 2 bedrooms · 2 beds · 1 bath,646220,Reserve,,Abbeyhill,55.95502,-3.16757,Entire home/apt,174,1,14,2023-04-24,0.40,47,5,11,
41710630,Rental unit in Leith · 1 bedroom · 1 bed · 1 bath,136967132,Lucia,,The Shore and Constitution Street,55.97461,-3.16436,Entire home/apt,49,3,1,2020-02-09,0.02,1,0,0,
40958610,Rental unit in Edinburgh · ★4.92 · 1 bedroom · 1 bed · 0 baths,87762710,Denise,,"Old Town, Princes Street and Leith Street",55.946903,-3.197306,Entire home/apt,195,1,143,2023-06-09,3.39,38,15,54,
41714787,Rental unit in Edinburgh · 1 bedroom · 2 beds · 1 bath,156775899,Philippa,,Deans Village,55.95256,-3.2036,Entire home/apt,69,2,1,2020-02-23,0.02,16,0,0,
40964902,Condo in Scotland · ★4.94 · 1 bedroom · 2 beds · 1 shared bath,243818489,Mark,,The Shore and Constitution Street,55.97737,-3.16978,Private room,89,1,108,2023-06-08,2.60,1,20,76,
41728851,Home in Edinburgh · ★4.72 · 3 bedrooms · 4 beds · 2 baths,39942612,Sarah,,Deans Village,55.95102,-3.21977,Entire home/apt,254,2,140,2023-06-09,3.47,9,73,57,
41019097,Rental unit in Edinburgh · ★4.86 · 1 bedroom · 1 bed · 1 bath,10997469,Graeme,,Liberton West and Braid Hills,55.91418,-3.16568,Entire home/apt,103,1,29,2023-02-19,0.83,1,85,4,
41732536,Rental unit in Edinburgh · ★4.56 · 1 bedroom · 1 bed · 1 bath,19173145,Anabel,,Meadowbank and Abbeyhill North,55.95745,-3.16884,Entire home/apt,117,3,57,2023-05-21,2.65,31,100,26,
41020526,Rental unit in Edinburgh New town · ★4.63 · 4 bedrooms · 4 beds · 2 baths,11362736,Sonia,,New Town East and Gayfield,55.95798,-3.19164,Entire home/apt,193,1,68,2023-04-13,1.62,15,339,36,
